image_path,value
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00355.png,-16.411
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00356.png,38.302
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00357.png,40.400
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00358.png,18.211
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00359.png,-28.692
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00360.png,21.047
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00361.png,16.640
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00362.png,14.033
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00363.png,37.261
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00364.png,16.126
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00365.png,42.824
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00366.png,37.810
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00367.png,15.642
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00368.png,42.939
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00369.png,-25.026
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00370.png,-0.764
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00371.png,-28.296
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00372.png,29.476
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00373.png,19.000
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00374.png,-16.283
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00375.png,10.257
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00376.png,47.898
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00377.png,20.238
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00378.png,18.566
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00379.png,43.323
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00380.png,-8.093
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00381.png,7.969
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00382.png,-29.863
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00383.png,-12.981
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00384.png,-6.390
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00385.png,3.441
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00386.png,-29.251
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00387.png,27.344
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00388.png,12.207
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00389.png,12.282
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00390.png,47.230
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00391.png,45.965
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00392.png,14.533
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00393.png,-7.394
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00394.png,-28.562
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00395.png,-3.003
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00396.png,-24.871
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00397.png,33.207
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00398.png,48.941
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00399.png,-6.015
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00400.png,-12.435
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00401.png,9.279
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00402.png,20.961
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00403.png,-26.379
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00404.png,-13.930
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00405.png,45.860
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00406.png,-3.191
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00407.png,11.229
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00408.png,-29.267
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00409.png,42.416
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00410.png,-29.080
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00411.png,25.130
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00412.png,-19.783
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00413.png,-9.232
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00414.png,41.277
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00415.png,-28.693
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00416.png,-3.888
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00417.png,8.321
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00418.png,22.501
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00419.png,-29.409
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00420.png,8.907
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00421.png,30.242
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00422.png,15.831
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00423.png,11.407
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00424.png,-13.651
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00425.png,16.287
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00426.png,-1.799
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00427.png,48.728
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00428.png,39.945
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00429.png,30.441
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00430.png,-26.510
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00431.png,-22.066
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00432.png,17.939
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00433.png,13.874
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00434.png,16.385
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00435.png,-8.587
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00436.png,13.800
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00437.png,13.051
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00438.png,-21.902
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00439.png,47.041
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00440.png,-28.859
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00441.png,19.003
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00442.png,-13.965
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00443.png,41.853
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00444.png,2.085
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00445.png,-11.538
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00446.png,-26.525
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00447.png,15.504
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00448.png,-23.242
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00449.png,22.365
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00450.png,15.609
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00451.png,27.664
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00452.png,-15.187
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00453.png,-29.683
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00454.png,-4.525
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00455.png,28.226
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00456.png,-5.789
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00457.png,-6.339
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00458.png,-0.087
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00459.png,1.908
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00460.png,-6.494
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00461.png,16.354
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00462.png,29.165
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00463.png,-16.715
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00464.png,-2.387
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00465.png,18.560
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00466.png,-0.564
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00467.png,17.542
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00468.png,8.932
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00469.png,-16.613
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00470.png,38.410
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00471.png,20.481
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00472.png,21.999
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00473.png,28.813
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00474.png,27.603
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00475.png,33.025
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00476.png,43.358
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00477.png,39.529
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00478.png,30.651
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00479.png,5.640
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00480.png,-3.265
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00481.png,-21.658
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00482.png,-4.668
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00483.png,-24.969
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00484.png,14.978
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00485.png,42.843
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00486.png,29.603
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00487.png,-22.366
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00488.png,-18.213
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00489.png,38.208
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00490.png,12.468
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00491.png,-14.796
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00492.png,-29.534
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00493.png,47.669
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00494.png,-13.073
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00495.png,23.665
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00496.png,4.896
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00497.png,0.738
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00498.png,-25.383
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00499.png,15.724
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00500.png,7.186
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00501.png,-2.298
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00502.png,-5.972
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00503.png,-27.448
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00504.png,14.530
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00505.png,-5.434
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00506.png,8.120
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00507.png,40.708
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00508.png,9.930
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00509.png,24.790
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00510.png,46.809
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00511.png,45.163
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00512.png,47.763
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00513.png,-5.598
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00514.png,23.038
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00515.png,-27.795
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00516.png,-25.402
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00517.png,10.633
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00518.png,-8.416
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00519.png,37.603
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00520.png,5.300
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00521.png,-22.383
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00522.png,33.127
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00523.png,48.178
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00524.png,1.575
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00525.png,-0.688
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00526.png,-5.939
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00527.png,31.786
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00528.png,6.324
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00529.png,-25.458
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00530.png,-4.257
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00531.png,21.614
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00532.png,42.363
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00533.png,8.169
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00534.png,18.835
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00535.png,14.636
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00536.png,-6.133
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00537.png,40.011
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00538.png,31.978
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00539.png,41.833
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00540.png,8.548
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00541.png,-11.763
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00542.png,-7.319
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00543.png,-3.976
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00544.png,25.830
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00545.png,25.163
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00546.png,45.974
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00547.png,42.253
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00548.png,8.658
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00549.png,-25.439
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00550.png,-19.263
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00551.png,27.448
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00552.png,9.500
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00553.png,6.401
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00554.png,8.866
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00555.png,6.580
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00556.png,-27.176
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00557.png,41.357
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00558.png,28.148
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00559.png,34.555
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00560.png,49.268
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00561.png,18.449
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00562.png,13.678
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00563.png,5.315
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00564.png,-16.528
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00565.png,37.910
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00566.png,17.656
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00567.png,25.922
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00568.png,-21.515
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00569.png,1.692
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00570.png,28.909
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00571.png,-22.671
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00572.png,1.843
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00573.png,32.086
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00574.png,15.072
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00575.png,-0.482
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00576.png,-28.371
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00577.png,-6.013
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00578.png,27.669
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00579.png,14.292
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00580.png,48.771
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00581.png,3.990
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00582.png,37.585
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00583.png,41.745
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00584.png,5.969
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00585.png,-18.649
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00586.png,42.527
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00587.png,-7.777
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00588.png,47.168
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00589.png,39.899
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00590.png,32.312
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00591.png,-22.283
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00592.png,28.936
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00593.png,21.931
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00594.png,-25.437
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00595.png,14.529
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00596.png,47.739
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00597.png,40.891
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00598.png,6.389
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00599.png,-15.712
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00600.png,19.141
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00601.png,25.399
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00602.png,16.804
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00603.png,-4.037
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00604.png,12.374
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00605.png,9.613
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00606.png,8.894
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00607.png,49.566
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00608.png,48.683
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00609.png,24.762
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00610.png,49.945
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00611.png,-9.428
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00612.png,7.910
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00613.png,-12.938
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00614.png,12.503
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00615.png,-15.490
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00616.png,26.959
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00617.png,41.299
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00618.png,10.553
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00619.png,44.657
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00620.png,-11.198
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00621.png,28.374
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00622.png,-25.274
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00623.png,-24.324
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00624.png,-2.271
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00625.png,19.840
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00626.png,4.536
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00627.png,40.179
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00628.png,-12.902
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00629.png,1.353
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00630.png,36.013
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00631.png,-25.568
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00632.png,-2.196
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00633.png,41.598
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00634.png,20.289
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00635.png,4.785
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00636.png,2.056
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00637.png,2.581
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00638.png,-4.867
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00639.png,2.395
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00640.png,22.059
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00641.png,-17.234
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00642.png,29.787
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00643.png,-21.946
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00644.png,-4.379
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00645.png,37.870
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00646.png,6.806
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00647.png,-24.019
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00648.png,47.303
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00649.png,4.233
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00650.png,49.644
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00651.png,-16.810
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00652.png,34.707
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00653.png,17.472
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00654.png,-23.120
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00655.png,-28.575
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00656.png,10.595
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00657.png,21.113
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00658.png,47.470
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00659.png,17.180
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00660.png,32.665
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00661.png,12.232
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00662.png,-11.268
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00663.png,35.782
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00664.png,25.575
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00665.png,29.542
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00666.png,15.067
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00667.png,-25.075
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00668.png,-12.812
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00669.png,16.819
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00670.png,11.093
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00671.png,-20.424
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00672.png,11.951
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00673.png,32.033
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00674.png,11.722
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00675.png,48.635
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00676.png,17.857
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00677.png,-19.338
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00678.png,-1.606
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00679.png,5.004
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00680.png,-0.588
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00681.png,-24.827
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00682.png,-1.380
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00683.png,-28.695
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00684.png,8.157
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00685.png,2.081
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00686.png,8.865
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00687.png,-18.627
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00688.png,-4.197
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00689.png,20.342
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00690.png,1.995
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00691.png,-13.133
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00692.png,15.527
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00693.png,22.019
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00694.png,27.258
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00695.png,-23.023
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00696.png,41.019
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00697.png,9.014
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00698.png,15.675
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00699.png,-27.998
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00700.png,45.341
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00701.png,46.253
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00702.png,48.171
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00703.png,46.615
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00704.png,12.364
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00705.png,14.305
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00706.png,-29.310
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00707.png,-5.992
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00708.png,-21.338
tmp/synth_gauge_pretrain_v1/images/synthetic_gauge_00709.png,-17.591
