image_path,center_x,center_y,temperature_c,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,label_quality,temperature_source,bbox_source
captured_images/capture_2026-04-19_18-31-31.png,128.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-32-44.png,124.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-33-56.png,124.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-35-09.png,129.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-36-22.png,128.0,147.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-37-34.png,130.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-38-47.png,118.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-39-59.png,124.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-41-12.png,111.0,145.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-42-25.png,128.0,147.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-43-21.png,118.0,154.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-44-34.png,118.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-45-46.png,129.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-46-59.png,128.0,147.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-48-12.png,124.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-48-42.png,118.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-48-42_preview.png,118.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-49-54.png,119.0,149.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-51-07.png,128.0,148.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-52-19.png,118.0,154.0,22.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-53-38.png,145.0,131.0,35.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-19_18-54-51.png,128.0,116.0,35.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-56-04.png,115.0,125.0,35.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-56-43.png,116.0,119.0,35.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-56-43_preview.png,116.0,119.0,35.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_18-57-56.png,128.0,127.0,35.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-06-41.png,113.0,129.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-06-41_glare_p32c.png,113.0,129.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-07-54.png,133.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-07-54_glare_p32c.png,133.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-09-07.png,129.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-09-07_glare_p32c.png,129.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-10-20.png,133.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-10-20_glare_p32c.png,133.0,133.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-11-33.png,121.0,141.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-11-33_glare_p32c.png,121.0,141.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-12-45.png,119.0,119.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-19_19-12-45_glare_p32c.png,119.0,119.0,32.0,0,0,224,224,board_labeled,manual_visual_review,manual_visual_review
captured_images/capture_2026-04-20_16-01-36.png,122.0,122.0,30.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-20_16-02-50.png,129.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-04-03.png,123.0,127.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-05-17.png,115.0,121.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-06-30.png,148.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-07-44.png,117.0,122.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-08-57.png,117.0,121.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-10-11.png,122.0,122.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-11-24.png,129.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-12-38.png,118.0,121.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-13-51.png,143.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-14-48.png,133.0,107.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-16-02.png,109.0,133.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-17-15.png,110.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-18-28.png,112.0,111.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-19-42.png,109.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-20-58.png,112.0,113.0,,,,,,center_only,,
captured_images/capture_2026-04-20_16-22-12.png,111.0,112.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-28-56.png,131.0,125.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-30-10.png,124.0,129.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-30-41.png,124.0,129.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-31-55.png,116.0,135.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-32-51.png,130.0,127.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-34-05.png,116.0,139.0,,,,,,center_only,,
captured_images/capture_2026-04-20_19-35-19.png,131.0,125.0,,,,,,center_only,,
captured_images/capture_2026-04-22_07-15-36.png,111.0,123.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-16-50.png,112.0,121.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-18-03.png,111.0,124.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-19-17.png,111.0,123.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-20-31.png,111.0,123.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-21-44.png,110.0,121.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-22-58.png,111.0,125.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-24-43.png,111.0,124.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-25-57.png,111.0,107.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-27-11.png,111.0,107.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-28-25.png,111.0,124.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-29-38.png,111.0,107.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-30-52.png,111.0,124.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-32-06.png,111.0,123.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-33-19.png,111.0,107.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-33-52.png,112.0,124.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-35-06.png,111.0,127.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-36-19.png,85.0,19.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-37-33.png,111.0,104.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-38-47.png,111.0,123.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-40-01.png,111.0,122.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-41-14.png,111.0,127.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-42-17.png,111.0,127.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-43-30.png,112.0,107.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-44-43.png,112.0,122.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-22_07-45-57.png,112.0,122.0,28.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-24_22-24-04.png,117.0,122.0,0.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-24_22-25-14.png,107.0,122.0,,,,,,center_only,,
captured_images/capture_2026-04-24_22-26-24.png,117.0,122.0,,,,,,center_only,,
captured_images/capture_2026-04-24_22-28-00.png,111.0,115.0,,,,,,center_only,,
captured_images/capture_2026-04-24_22-29-11.png,116.0,122.0,,,,,,center_only,,
captured_images/capture_2026-04-24_22-30-21.png,111.0,115.0,10.0,23.00,57.64,178.91,180.79,board_labeled,rectified_crop_boxes_full_scalar_v1.csv,rectified_crop_boxes_full_scalar_v1.csv
captured_images/capture_2026-04-29_09-34-23.png,116.0,91.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-35-33.png,116.0,105.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-36-43.png,116.0,85.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-37-53.png,117.0,89.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-39-04.png,117.0,88.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-40-14.png,117.0,89.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-41-25.png,113.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-42-36.png,115.0,105.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-43-46.png,117.0,88.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-44-57.png,116.0,85.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-45-38.png,116.0,85.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-46-48.png,116.0,73.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-47-59.png,112.0,112.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-49-09.png,100.0,118.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-50-19.png,117.0,91.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-51-30.png,116.0,67.0,,,,,,center_only,,
captured_images/capture_2026-04-29_09-52-40.png,116.0,67.0,,,,,,center_only,,
captured_images/capture_2026-04-30_05-51-06.png,116.0,101.0,0.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-30_05-52-17.png,116.0,104.0,,,,,,center_only,,
captured_images/capture_2026-04-30_05-53-29.png,116.0,99.0,,,,,,center_only,,
captured_images/capture_2026-04-30_07-00-09.png,116.0,95.0,,,,,,center_only,,
captured_images/capture_2026-04-30_07-01-21.png,122.0,85.0,,,,,,center_only,,
captured_images/capture_2026-04-30_10-01-59.png,107.0,81.0,0.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-30_10-03-09.png,98.0,89.0,,,,,,center_only,,
captured_images/capture_2026-04-30_10-04-21.png,112.0,81.0,,,,,,center_only,,
captured_images/capture_2026-04-30_11-48-43.png,106.0,79.0,,,,,,center_only,,
captured_images/capture_2026-04-30_11-49-54.png,116.0,97.0,,,,,,center_only,,
captured_images/capture_2026-04-30_11-51-05.png,113.0,104.0,,,,,,center_only,,
captured_images/capture_2026-04-30_12-19-11.png,123.0,97.0,,,,,,center_only,,
captured_images/capture_2026-04-30_12-20-22.png,104.0,125.0,,,,,,center_only,,
captured_images/capture_2026-04-30_12-21-34.png,115.0,116.0,,,,,,center_only,,
captured_images/capture_2026-04-30_12-45-08.png,116.0,93.0,,,,,,center_only,,
captured_images/capture_2026-04-30_13-08-26.png,133.0,109.0,,,,,,center_only,,
captured_images/capture_2026-04-30_13-09-38.png,116.0,107.0,,,,,,center_only,,
captured_images/capture_2026-04-30_13-10-49.png,125.0,116.0,,,,,,center_only,,
captured_images/capture_2026-04-30_13-12-00.png,116.0,109.0,,,,,,center_only,,
captured_images/capture_2026-04-30_13-13-11.png,125.0,115.0,,,,,,center_only,,
captured_images/capture_2026-04-30_14-02-46.png,101.0,115.0,0.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-04-30_14-03-57.png,107.0,117.0,,,,,,center_only,,
captured_images/capture_2026-04-30_14-05-09.png,121.0,110.0,,,,,,center_only,,
captured_images/capture_2026-04-30_14-05-49.png,98.0,112.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-50-32.png,125.0,111.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-51-54.png,125.0,115.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-53-07.png,127.0,110.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-54-19.png,125.0,129.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-55-31.png,127.0,127.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-56-44.png,127.0,112.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-57-56.png,125.0,127.0,,,,,,center_only,,
captured_images/capture_2026-04-30_18-59-08.png,125.0,130.0,,,,,,center_only,,
captured_images/capture_2026-04-30_19-00-20.png,125.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-30_19-01-33.png,129.0,125.0,,,,,,center_only,,
captured_images/capture_2026-04-30_19-02-45.png,127.0,131.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-07-20.png,92.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-08-32.png,87.0,121.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-09-44.png,91.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-10-56.png,115.0,116.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-12-09.png,91.0,119.0,,,,,,center_only,,
captured_images/capture_2026-04-30_20-13-21.png,89.0,119.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-00-14.png,104.0,95.0,-10.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-05-27_06-01-47.png,110.0,105.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-20-11.png,117.0,131.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-22-02.png,106.0,124.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-25-24.png,133.0,141.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-27-10.png,130.0,141.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-28-56.png,115.0,137.0,,,,,,center_only,,
captured_images/capture_2026-05-27_06-30-42.png,110.0,137.0,,,,,,center_only,,
captured_images/capture_2026-05-27_07-03-51.png,105.0,123.0,,,,,,center_only,,
captured_images/capture_2026-05-27_07-05-35.png,106.0,122.0,,,,,,center_only,,
captured_images/capture_2026-05-27_07-07-22.png,111.0,131.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-26-51.png,111.0,124.0,0.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_2026-05-27_16-28-47.png,103.0,127.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-30-43.png,107.0,133.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-32-39.png,107.0,133.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-34-35.png,111.0,125.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-36-33.png,103.0,127.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-38-29.png,103.0,124.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-40-25.png,112.0,125.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-42-22.png,107.0,113.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-44-18.png,111.0,124.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-46-14.png,103.0,124.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-48-07.png,107.0,135.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-50-03.png,101.0,125.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-52-00.png,103.0,124.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-53-57.png,107.0,135.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-55-54.png,103.0,127.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-57-51.png,107.0,135.0,,,,,,center_only,,
captured_images/capture_2026-05-27_16-59-51.png,112.0,125.0,,,,,,center_only,,
captured_images/capture_2026-05-27_17-01-46.png,101.0,127.0,,,,,,center_only,,
captured_images/capture_2026-05-27_19-17-31.png,100.0,119.0,,,,,,center_only,,
captured_images/capture_2026-05-27_19-20-20.png,118.0,117.0,,,,,,center_only,,
captured_images/capture_2026-05-27_19-22-15.png,111.0,124.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-36-02_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-37-41_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-39-21_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-41-01_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-42-41_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-44-20_view.png,109.9,144.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-46-16_view.png,111.1,140.7,,,,,,center_only,,
captured_images/capture_2026-06-07_10-47-56_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-49-36_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-51-16_view.png,122.5,131.9,,,,,,center_only,,
captured_images/capture_2026-06-07_10-52-55_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-54-35_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-56-15_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_10-57-55_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-00-00_view.png,100.0,118.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-01-40_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-03-20_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-05-00_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-06-40_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-08-20_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-09-59_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-12-03_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-13-43_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-07_11-15-23_view.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-08_20-24-27_debug.png,160.0,160.0,,,,,,center_only,,
captured_images/capture_2026-06-08_20-24-27_polar_diag.png,100.0,118.0,,,,,,center_only,,
captured_images/capture_latest.png,100.0,118.0,,,,,,center_only,,
captured_images/capture_m10c.png,125.0,115.0,-10.0,0,0,1372,1827,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_m10c_preview.png,125.0,115.0,-10.0,0,0,1372,1827,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_m18c.png,117.0,125.0,-18.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_m19c.png,103.0,106.0,-19.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_m30c.png,139.0,101.0,-30.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_m30c_preview.png,139.0,103.0,-30.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p10c.png,136.0,137.0,10.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p10c_preview.png,135.0,136.0,10.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p20c.png,128.0,119.0,20.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p20c_preview.png,128.0,119.0,20.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p30c.png,109.0,98.0,30.0,0,0,1389,1850,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p35c.png,109.0,124.0,35.0,0,0,1359,1810,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p35c_preview.png,113.0,119.0,35.0,0,0,1359,1810,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p45c.png,109.0,93.0,45.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p50c.png,109.0,101.0,50.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p50c_preview.png,109.0,103.0,50.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/capture_p5c.png,111.0,110.0,5.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/crop_13-00-52.png,155.0,123.0,30.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/crop_18-53-38.png,155.0,123.0,35.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/crop_18-54-51.png,100.0,118.0,,,,,,center_only,,
captured_images/show_13-00-52.png,100.0,118.0,30.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/show_13-10-33.png,100.0,118.0,,,,,,center_only,,
captured_images/show_18-53-38.png,130.0,115.0,35.0,0,0,224,224,board_labeled,merged_geometry_board_manifest.csv,merged_geometry_board_manifest.csv
captured_images/show_18-54-51.png,100.0,118.0,,,,,,center_only,,
captured_images/show_18-56-43.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-06-41.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-07-54.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-09-07.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-10-20.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-11-33.png,100.0,118.0,,,,,,center_only,,
captured_images/show_9-12-45.png,100.0,118.0,,,,,,center_only,,
